n_chunks, chunks_size, qos, sync, size, ns
5,512,0,1,Medium,23537607
5,512,0,1,Medium,18427912
5,512,0,1,Medium,16938156
5,512,0,1,Large,34319766
5,512,0,1,Large,41370195
5,512,0,1,Large,35462718
5,512,0,1,Large,36583883
5,512,0,1,Large,32781513
5,512,0,1,Huge,60051119
5,512,0,1,Huge,61092276
5,512,0,1,Huge,60411871
5,512,0,1,Huge,59419111
5,512,0,1,Huge,59352298
5,512,0,0,Tiny,3765868
5,512,0,0,Tiny,6999441
5,512,0,0,Tiny,8755294
5,512,0,0,Tiny,10291105
5,512,0,0,Tiny,13414725
5,512,0,0,Small,15546748
5,512,0,0,Small,9525320
5,512,0,0,Small,26463496
5,512,0,0,Small,34935686
5,512,0,0,Small,48507148
5,512,0,0,Small,62473109
5,512,0,0,Medium,81741753
5,512,0,0,Medium,44624097
5,512,0,0,Medium,78151709
5,512,0,0,Medium,107289241
5,512,0,0,Medium,126087667
5,512,0,0,Medium,144613212
5,512,0,0,Large,163346334
5,512,0,0,Large,37891531
5,512,0,0,Large,74471777
5,512,0,0,Large,111354499
5,512,0,0,Large,146335968
5,512,0,0,Large,181723322
5,512,0,0,Large,218118372
5,512,0,0,Huge,66824104
5,512,0,0,Huge,130955193
5,512,0,0,Huge,206263761
5,512,0,0,Huge,271116729
5,512,0,0,Huge,335189738
5,512,0,0,Huge,449235163
5,1024,0,1,Tiny,2169656
5,1024,0,1,Tiny,1724851
5,1024,0,1,Tiny,997539
5,1024,0,1,Tiny,965950
5,1024,0,1,Tiny,957182
5,1024,0,1,Small,4467548
5,1024,0,1,Small,5108829
5,1024,0,1,Small,4648025
5,1024,0,1,Small,4656854
5,1024,0,1,Small,6010612
5,1024,0,1,Medium,17969446
5,1024,0,1,Medium,15143863
5,1024,0,1,Medium,11189781
5,1024,0,1,Medium,10764083
5,1024,0,1,Medium,16321303
5,1024,0,1,Large,21575384
5,1024,0,1,Large,21812030
5,1024,0,1,Large,22834475
5,1024,0,1,Large,22810666
5,1024,0,1,Large,22835884
5,1024,0,1,Huge,41648464
5,1024,0,1,Huge,37427525
5,1024,0,1,Huge,34860608
5,1024,0,1,Huge,33920239
5,1024,0,1,Huge,34202119
5,1024,0,0,Tiny,1167343
5,1024,0,0,Tiny,3271992
5,1024,0,0,Tiny,4600081
5,1024,0,0,Tiny,5394146
5,1024,0,0,Tiny,7369405
5,1024,0,0,Tiny,7539182
5,1024,0,0,Small,9639351
5,1024,0,0,Small,14760909
5,1024,0,0,Small,19431784
5,1024,0,0,Small,28118537
5,1024,0,0,Small,40382002
5,1024,0,0,Small,44362808
5,1024,0,0,Medium,14213748
5,1024,0,0,Medium,25411367
5,1024,0,0,Medium,43225013
5,1024,0,0,Medium,52682896
5,1024,0,0,Medium,68857831
5,1024,0,0,Large,83061673
5,1024,0,0,Large,32855795
5,1024,0,0,Large,52362343
5,1024,0,0,Large,82081499
5,1024,0,0,Large,105686059
5,1024,0,0,Large,126810741
5,1024,0,0,Huge,156011591
5,1024,0,0,Huge,67805021
5,1024,0,0,Huge,103526509
5,1024,0,0,Huge,173680148
5,1024,0,0,Huge,225789035
5,1024,0,0,Huge,287161684
5,1024,0,0,Huge,347136877
5,2048,0,1,Tiny,1411298
5,2048,0,1,Tiny,1224937
5,2048,0,1,Tiny,1225983
5,2048,0,1,Tiny,1197776
5,2048,0,1,Tiny,1196070
5,2048,0,1,Small,7023410
5,2048,0,1,Small,6769311
5,2048,0,1,Small,7023499
5,2048,0,1,Small,7071757
5,2048,0,1,Small,7112392
5,2048,0,1,Medium,16121980
5,2048,0,1,Medium,9440574
5,2048,0,1,Medium,6227143
5,2048,0,1,Medium,5516382
5,2048,0,1,Medium,5671041
5,2048,0,1,Large,11974613
5,2048,0,1,Large,14426636
5,2048,0,1,Large,10818229
5,2048,0,1,Large,10090282
5,2048,0,1,Large,10517170
5,2048,0,1,Huge,19226065
5,2048,0,1,Huge,19702072
5,2048,0,1,Huge,20884130
5,2048,0,1,Huge,19939815
5,2048,0,1,Huge,28520558
5,2048,0,0,Tiny,969661
5,2048,0,0,Tiny,1689765
5,2048,0,0,Tiny,2880147
5,2048,0,0,Tiny,3206217
5,2048,0,0,Tiny,3938356
5,2048,0,0,Tiny,3990717
5,2048,0,0,Small,2744645
5,2048,0,0,Small,7017337
5,2048,0,0,Small,13366245
5,2048,0,0,Small,16862699
5,2048,0,0,Small,18597664
5,2048,0,0,Small,21013732
5,2048,0,0,Medium,5701846
5,2048,0,0,Medium,16851111
5,2048,0,0,Medium,23119333
5,2048,0,0,Medium,28700000
5,2048,0,0,Medium,41894457
5,2048,0,0,Medium,48305600
5,2048,0,0,Large,11411198
5,2048,0,0,Large,23466171
5,2048,0,0,Large,31438392
5,2048,0,0,Large,50119051
5,2048,0,0,Large,73771739
5,2048,0,0,Large,105108282
5,2048,0,0,Huge,23710876
5,2048,0,0,Huge,49642992
5,2048,0,0,Huge,72680495
5,2048,0,0,Huge,94553267
5,2048,0,0,Huge,115641552
5,2048,0,0,Huge,137223161
5,4096,0,1,Tiny,777961
5,4096,0,1,Tiny,584633
5,4096,0,1,Tiny,497206
5,4096,0,1,Tiny,773678
5,4096,0,1,Tiny,738024
5,4096,0,1,Small,2396737
5,4096,0,1,Small,2353382
5,4096,0,1,Small,2293129
5,4096,0,1,Small,2393604
5,4096,0,1,Small,2585695
5,4096,0,1,Medium,8177997
5,4096,0,1,Medium,3958236
5,4096,0,1,Medium,3896747
5,4096,0,1,Medium,4397297
5,4096,0,1,Medium,3909646
5,4096,0,1,Large,7923680
5,4096,0,1,Large,7877921
5,4096,0,1,Large,7581590
5,4096,0,1,Large,8266467
5,4096,0,1,Large,8010286
5,4096,0,1,Huge,13819539
5,4096,0,1,Huge,13711493
5,4096,0,1,Huge,13931863
5,4096,0,1,Huge,13604580
5,4096,0,1,Huge,13552304
5,4096,0,0,Tiny,670896
5,4096,0,0,Tiny,1546449
5,4096,0,0,Tiny,2108094
5,4096,0,0,Tiny,3359069
5,4096,0,0,Tiny,3243748
5,4096,0,0,Small,4209143
5,4096,0,0,Small,1898457
5,4096,0,0,Small,4918456
5,4096,0,0,Small,6908850
5,4096,0,0,Small,8896446
5,4096,0,0,Small,10269311
5,4096,0,0,Medium,13129711
5,4096,0,0,Medium,6194413
5,4096,0,0,Medium,10417531
5,4096,0,0,Medium,14501219
5,4096,0,0,Medium,18309022
5,4096,0,0,Medium,22009305
5,4096,0,0,Large,26050463
5,4096,0,0,Large,10354360
5,4096,0,0,Large,17507277
5,4096,0,0,Large,24702377
5,4096,0,0,Large,33969676
5,4096,0,0,Large,49696400
5,4096,0,0,Large,62606525
5,4096,0,0,Huge,19928368
5,4096,0,0,Huge,31754378
5,4096,0,0,Huge,47027378
5,4096,0,0,Huge,65315034
5,4096,0,0,Huge,78462099
5,4096,0,0,Huge,90025016
5,8192,0,1,Tiny,460421
5,8192,0,1,Tiny,372757
5,8192,0,1,Tiny,411168
5,8192,0,1,Tiny,342343
5,8192,0,1,Tiny,347798
5,8192,0,1,Small,1149019
5,8192,0,1,Small,1152674
5,8192,0,1,Small,1305517
5,8192,0,1,Small,1173437
5,8192,0,1,Small,1135888
5,8192,0,1,Medium,2375557
5,8192,0,1,Medium,2174996
5,8192,0,1,Medium,1991839
5,8192,0,1,Medium,1948020
5,8192,0,1,Medium,2151583
5,8192,0,1,Large,3798133
5,8192,0,1,Large,4107107
5,8192,0,1,Large,3498639
5,8192,0,1,Large,3555940
5,8192,0,1,Large,3509466
5,8192,0,1,Huge,6747957
5,8192,0,1,Huge,6404932
5,8192,0,1,Huge,6628990
5,8192,0,1,Huge,6233203
5,8192,0,1,Huge,6468098
5,8192,0,0,Tiny,401928
5,8192,0,0,Tiny,1024522
5,8192,0,0,Tiny,1828865
5,8192,0,0,Tiny,2374733
5,8192,0,0,Tiny,2436074
5,8192,0,0,Small,2838988
5,8192,0,0,Small,1290522
5,8192,0,0,Small,6284844
5,8192,0,0,Small,8374554
5,8192,0,0,Small,12005341
5,8192,0,0,Small,13104876
5,8192,0,0,Small,13500833
5,8192,0,0,Medium,3366950
5,8192,0,0,Medium,6983239
5,8192,0,0,Medium,9385630
5,8192,0,0,Medium,13095027
5,8192,0,0,Medium,15220512
5,8192,0,0,Medium,18142113
5,8192,0,0,Large,4140339
5,8192,0,0,Large,8102524
5,8192,0,0,Large,14642219
5,8192,0,0,Large,19433902
5,8192,0,0,Large,25876641
5,8192,0,0,Large,29202165
5,8192,0,0,Huge,7038578
5,8192,0,0,Huge,14383265
5,8192,0,0,Huge,21269766
5,8192,0,0,Huge,27985940
5,8192,0,0,Huge,41788924
5,8192,0,0,Huge,48747403
